labels,features
Aechmea,0.07188924153645833,0.031290690104166664,0.0319366455078125,0.028839111328125,0.030466715494791668,0.040232340494791664,0.035578409830729164,0.032994588216145836,0.0254058837890625,0.00469970703125,0.0072021484375,0.119354248046875,0.11426289876302083,0.0168914794921875,0.010752360026041666,0.013025919596354166,0.022745768229166668,0.020787556966145832,0.007319132486979167,0.0009918212890625,8.646647135416667e-05,0.00013224283854166666,0.004709879557291667,0.13084920247395834,0.1156768798828125,0.040852864583333336,0.024576822916666668,0.011998494466145834,0.003992716471354167,0.000457763671875
Aechmea,0.06345621744791667,0.030665079752604168,0.031545003255208336,0.034088134765625,0.035288492838541664,0.042821248372395836,0.042612711588541664,0.027598063151041668,0.0209808349609375,0.004277547200520833,0.0030771891276041665,0.039845784505208336,0.139984130859375,0.09496561686197917,0.0131072998046875,0.009511311848958334,0.008310953776041666,0.012471516927083334,0.0099945068359375,0.0020650227864583335,3.5603841145833336e-05,0.00016276041666666666,0.035380045572916664,0.16060892740885416,0.0844268798828125,0.036855061848958336,0.010747273763020834,0.004069010416666667,0.0009002685546875,0.00014750162760416666
Aechmea,0.057215372721354164,0.06439208984375,0.0465850830078125,0.031916300455729164,0.03466796875,0.036580403645833336,0.0316162109375,0.023279825846354168,0.0064544677734375,0.0006256103515625,0.003326416015625,0.0436248779296875,0.16037495930989584,0.054229736328125,0.0110931396484375,0.010960896809895834,0.014984130859375,0.0170440673828125,0.012837727864583334,0.004857381184895833,0.00091552734375,0.0029805501302083335,0.006189982096354167,0.019154866536458332,0.0680084228515625,0.118438720703125,0.068695068359375,0.0351104736328125,0.011871337890625,0.0019683837890625
Aechmea,0.013086954752604166,0.013025919596354166,0.022145589192708332,0.044728597005208336,0.061279296875,0.07887776692708333,0.0605926513671875,0.0305023193359375,0.0088043212890625,0.0002899169921875,0.012624104817708334,0.1245880126953125,0.06320699055989583,0.010213216145833334,0.0090789794921875,0.013636271158854166,0.028401692708333332,0.036687215169270836,0.0301055908203125,0.004791259765625,0.0018412272135416667,0.021474202473958332,0.056666056315104164,0.09507242838541667,0.08437093098958333,0.043421427408854164,0.0200347900390625,0.0074005126953125,0.0021820068359375,0.0008697509765625
Aechmea,0.00238037109375,0.0175628662109375,0.0262451171875,0.028895060221354168,0.032658894856770836,0.032170613606770836,0.042612711588541664,0.0419464111328125,0.029017130533854168,0.07984415690104167,0.0063629150390625,0.023228963216145832,0.052286783854166664,0.12538655598958334,0.028635660807291668,0.02764892578125,0.032770792643229164,0.020655314127604168,0.011103312174479166,0.005254109700520833,0.006724039713541667,0.10880533854166667,0.1173095703125,0.054651896158854164,0.020604451497395832,0.008982340494791666,0.0049285888671875,0.005788167317708333,0.0027567545572916665,0.0027821858723958335
Aechmea,0.018758138020833332,0.0165863037109375,0.02813720703125,0.051844278971354164,0.07261149088541667,0.068634033203125,0.049585978190104164,0.0222625732421875,0.0046234130859375,0.0002899169921875,0.0340118408203125,0.1035308837890625,0.057988484700520836,0.049616495768229164,0.0067901611328125,0.00885009765625,0.019617716471354168,0.0304718017578125,0.017400105794270832,0.005055745442708333,0.0005340576171875,0.0035247802734375,0.005467732747395833,0.012700398763020834,0.06475830078125,0.052571614583333336,0.057286580403645836,0.07501729329427083,0.0529022216796875,0.008570353190104166
Aechmea,0.00872802734375,0.017308553059895832,0.030670166015625,0.055262247721354164,0.06195068359375,0.056757609049479164,0.052968343098958336,0.0315093994140625,0.016026814778645832,0.0021514892578125,0.0211639404296875,0.08502197265625,0.048619588216145836,0.030186971028645832,0.035313924153645836,0.037404378255208336,0.036412556966145836,0.029266357421875,0.0096435546875,0.0003000895182291667,0.0016377766927083333,0.016621907552083332,0.0548553466796875,0.07354736328125,0.060577392578125,0.048863728841145836,0.042521158854166664,0.0240631103515625,0.009104410807291666,0.0015411376953125
Aechmea,0.021453857421875,0.0377197265625,0.0363006591796875,0.048945109049479164,0.053675333658854164,0.046864827473958336,0.045928955078125,0.028284708658854168,0.011881510416666666,0.0022786458333333335,0.006520589192708333,0.09207661946614583,0.09218343098958333,0.0213775634765625,0.0147552490234375,0.0171661376953125,0.023869832356770832,0.038355509440104164,0.0256805419921875,0.0013478597005208333,0.00020345052083333334,0.011632283528645834,0.041356404622395836,0.0559234619140625,0.07614644368489583,0.057927449544270836,0.0522613525390625,0.023020426432291668,0.012827555338541666,0.0020345052083333335
Aechmea,0.017298380533854168,0.0117645263671875,0.018519083658854168,0.02789306640625,0.036015828450520836,0.056233723958333336,0.051239013671875,0.0510101318359375,0.054046630859375,0.009312947591145834,0.039388020833333336,0.0617523193359375,0.0662078857421875,0.047037760416666664,0.038233439127604164,0.034576416015625,0.0227813720703125,0.014353434244791666,0.007273356119791667,0.0017293294270833333,0.00030517578125,0.0008544921875,0.0014495849609375,0.024663289388020832,0.13120524088541666,0.07117716471354167,0.031956990559895836,0.036610921223958336,0.026906331380208332,0.008204142252604166
Aechmea,0.0079498291015625,0.009246826171875,0.0220184326171875,0.0456695556640625,0.0603790283203125,0.06261189778645833,0.07140604654947917,0.0411834716796875,0.00933837890625,0.0035298665364583335,0.0017649332682291667,0.0518035888671875,0.16849263509114584,0.0187835693359375,0.010645548502604166,0.011688232421875,0.019775390625,0.026173909505208332,0.019688924153645832,0.0045166015625,0.0130157470703125,0.07275899251302083,0.11416117350260417,0.0916748046875,0.032658894856770836,0.007054646809895833,0.0013682047526041667,0.0004628499348958333,0.00014750162760416666,3.0517578125e-05
